Al2O3,Ba,Be,CaO,Ce,Ce_Yb,Conf_Max,Cs,Dy,Er,Eu,Fe2O3,FeO,Gd,Hf,Ho,K2O,LOI,La,La_Yb,Label_Source,Li,Li_Class,Li_Label,Lu,MgO,MnO,Na2O,Nb,Nd,P2O5,Pr,Pred_Class,Pred_Label,Prob_enriched,Prob_moderate,Prob_poor,Rb,Rb_Cs,Rb_Sr,RowID_unlabelled,SiO2,Sm,Sn,Sn_W,Source_Sheet,Sr,Ta,Ta_Nb,Tb,Th,TiO2,Tm,Total_Majors,U,W,Y,Yb,Zr,ilr_Al2O3_vs_rest,ilr_CaO_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_K2O_vs_rest,ilr_MgO_vs_rest,ilr_MnO_vs_rest,ilr_Na2O_vs_rest,ilr_P2O5_vs_rest,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest
14.7,155.37,6.5,1.02,17.77,3.780851063829787,,12.8,5.96,3.9,0.22,0.69,0.620862,3.56,2.02,1.28,4.48,,8.5,1.808510638297872,original,68.39,0.0,poor,0.69,0.18,0.04,4.0,14.1,8.89,0.05,2.23,,,,,,405.74,31.6984375,6.651475409836066,,74.94,3.1,12.23,,"Deng Huan, 2013, Master's thesi",61.0,3.42,0.2425531914893617,0.81,9.76,0.08,0.71,100.800862,4.17,,42.2,4.7,44.13,5.943304293239401,5.431365668788791,3.400350952803938,3.742762846767466,10.690964779167247,2.9844132817982523,16.33574723859723,8.179821451262105,9.613644012321918,6.920801417639938,0.4049712022130851
14.93,38.55,8.29,0.82,8.04,2.2458100558659213,,7.4,4.74,2.19,0.08,0.71,0.638858,2.58,1.79,0.75,3.89,,3.67,1.0251396648044693,original,41.03,0.0,poor,0.5,0.12,0.35,4.23,17.94,4.08,0.02,1.06,,,,,,343.62,46.435135135135134,12.002095703807196,,74.74,2.23,14.42,,"Deng Huan, 2013, Master's thesi",28.63,4.12,0.229654403567447,0.73,4.44,0.04,0.46,100.488858,1.69,,29.2,3.58,19.95,5.894693895707684,5.018980874555463,3.3598426402046537,3.696830737695221,10.207028445556457,2.4625603097919897,17.869499818886293,7.981276827198742,7.979983297510733,6.924921941770245,-0.3146910812365295
14.83,277.77,5.48,1.32,23.16,9.046875,,27.03,3.91,2.5,0.3,0.81,0.7288380000000001,3.1,1.52,0.81,3.79,,11.41,4.45703125,original,78.54,0.0,poor,0.36,0.22,0.03,4.09,12.6,11.13,0.03,2.78,,,,,,344.94,12.761376248612653,3.1510002740476843,,74.34,3.05,8.51,,"Deng Huan, 2013, Master's thesi",109.47,2.43,0.1928571428571428,0.61,9.5,0.09,0.41,100.27883800000002,2.68,,26.61,2.56,36.22,5.968978927913351,5.838991688665644,3.589786375093838,3.957562425432714,10.77662526121644,3.276001738431084,16.132325294340774,8.415674558122696,9.314002351342252,6.916389976343186,0.5321015850493739
14.44,6.04,44.2,0.31,1.24,2.638297872340426,,14.21,0.37,0.23,0.02,0.3,0.26994,0.18,1.61,0.07,3.91,,0.68,1.446808510638298,original,31.93,0.0,poor,0.06,0.07,0.11,4.9,6.4,0.44,0.09,0.15,,,,,,433.92,30.53624208304011,74.42881646655232,,75.54,0.18,18.01,,"Deng Huan, 2013, Master's thesi",5.83,2.82,0.4406249999999999,0.05,0.57,0.02,0.05,99.95994,1.54,,2.76,0.47,20.25,6.151425852514212,4.039936616303327,2.768532259397969,3.026347788295768,10.111407705813434,2.03667797217499,17.051057103099577,8.03413300736857,9.680585471704989,7.236480993533728,-0.7115406918224056
14.99,244.66,32.27,0.42,30.84,35.44827586206897,,57.96,2.68,1.02,0.54,1.19,1.070762,3.01,2.24,0.45,4.56,,14.93,17.160919540229884,original,390.38,1.0,moderate,0.12,0.27,0.02,3.77,14.03,13.51,0.23,3.56,,,,,,439.4,7.5810904071773635,6.069060773480662,,74.26,3.38,37.08,,"Yang Lei, et al., 2019",72.4,2.57,0.1831789023521026,0.51,11.25,0.16,0.15,100.940762,5.36,,12.92,0.87,66.51,5.814308360871166,4.476885112210707,3.813486064240672,4.211214030794846,10.465852909403033,3.3746008577178688,15.845618166862955,7.936652158195636,11.142639917932277,6.728224788545627,0.9305532247500476
14.85,240.0,31.1,0.4,29.92,33.24444444444445,,53.93,2.77,1.09,0.54,1.18,1.061764,3.0,2.48,0.47,4.53,,14.69,16.322222222222223,original,370.26,1.0,moderate,0.12,0.26,0.02,3.69,13.09,12.8,0.25,3.45,,,,,,440.12,8.160949378824402,6.280251141552512,,73.92,3.39,37.47,,"Yang Lei, et al., 2019",70.08,2.63,0.200916730328495,0.51,10.87,0.15,0.15,100.311764,5.25,,13.1,0.9,72.8,5.810474080882982,4.422243725208024,3.8102010853885138,4.20748921489274,10.436066352166314,3.338650617449019,15.845618166862955,7.900299261017747,11.210720716543262,6.734449681960245,0.8744966880806757
14.81,229.44,30.41,0.45,13.03,8.74496644295302,,51.96,3.03,1.51,0.43,1.01,0.908798,2.2,1.55,0.58,4.24,,6.49,4.355704697986577,original,349.59,1.0,moderate,0.21,0.19,0.03,3.9,16.88,6.03,0.21,1.59,,,,,,378.92,7.292532717474981,5.784155090825828,,74.24,1.83,27.21,,"Yang Lei, et al., 2019",65.51,5.68,0.3364928909952606,0.46,3.73,0.09,0.23,100.078798,6.86,,19.26,1.49,44.43,5.8381360477870325,4.489542766928241,3.678988303294112,4.058707904783583,10.31205505589274,2.9960923146415164,16.132325294340777,7.912921267635691,10.90283133483848,6.808235867100689,0.4150364712407492
14.78,217.93,3.58,0.39,26.07,32.5875,,81.18,2.43,0.91,0.51,1.76,1.5836480000000002,3.05,1.94,0.4,4.53,,12.89,16.1125,original,449.0,1.0,moderate,0.11,0.23,0.03,3.79,14.44,12.0,0.16,3.2,,,,,,535.07,6.591155457009116,7.629687722800514,,72.47,3.17,39.39,,"Yang Lei, et al., 2019",70.13,2.51,0.1738227146814404,0.51,10.09,0.14,0.13,99.863648,5.98,,13.36,0.8,65.28,5.73878306170456,4.401702923135613,4.15911092431864,4.603115785089619,10.447850646928876,3.2312225126241514,16.132325294340777,7.933343926961466,10.680798385907114,6.6664030271657175,0.7483726622356673
14.81,260.94,26.5,0.65,34.0,34.343434343434346,,53.37,3.0,1.18,0.64,1.93,1.736614,3.38,2.46,0.49,4.33,,17.04,17.21212121212121,original,327.18,1.0,moderate,0.13,0.28,0.03,4.17,11.27,14.99,0.16,3.9,,,,,,400.18,7.498219973768035,4.103147749410438,,72.58,3.7,33.03,,"Yang Lei, et al., 2019",97.53,2.49,0.2209405501330967,0.54,12.17,0.14,0.16,100.816614,5.89,,14.74,0.99,73.3,5.641374947527425,4.858819845797776,4.145854065150451,4.588083919721831,10.408745791618149,3.326742539004252,16.132325294340774,8.028903290238041,10.680798385907112,6.58565817420472,0.658330359542604
14.96,224.17,13.54,0.6,27.99,37.32,,87.92,2.33,0.89,0.47,1.64,1.475672,2.63,2.4,0.38,4.5,,14.06,18.746666666666663,original,393.12,1.0,moderate,0.1,0.25,0.02,3.88,11.96,12.03,0.13,3.18,,,,,,410.47,4.6686760691537765,5.757750035068032,,72.94,3.05,27.55,,"Yang Lei, et al., 2019",71.29,4.11,0.3436454849498327,0.43,11.05,0.12,0.12,100.51567199999998,7.2,,10.55,0.75,67.41,5.773810136006381,4.90381743783689,4.110531791077825,4.548032225605788,10.619084320369144,3.3339556182350045,15.845618166862955,8.092915451832189,10.676791991727576,6.704395966312919,0.6215372177064638
14.52,219.91,8.43,0.63,22.01,28.21794871794872,,95.62,2.37,0.93,0.45,1.2,1.07976,2.44,2.26,0.39,4.36,,11.52,14.769230769230768,original,260.66,0.0,poor,0.1,0.18,0.02,3.85,7.92,9.88,0.17,2.55,,,,,,358.4,3.748169838945827,4.771668219944082,,73.99,2.64,25.2,,"Yang Lei, et al., 2019",75.11,3.53,0.4457070707070706,0.41,8.92,0.09,0.12,100.08976,7.48,,10.91,0.78,61.71,5.8167001039790485,4.9065659423118335,3.8588246949736633,4.262623205810712,10.514272151103077,2.986971945767141,15.845618166862955,8.033054420947822,10.895828619568176,6.804518650714657,0.4145022433054083
15.01,208.69,56.67,0.62,26.29,32.456790123456784,,94.02,2.49,0.96,0.44,1.08,0.971784,2.67,2.28,0.4,4.68,,13.52,16.691358024691358,original,365.85,1.0,moderate,0.1,0.24,0.02,3.77,12.29,11.07,0.17,2.94,,,,,,402.51,4.281110402042119,6.084807256235827,,73.84,2.93,26.59,,"Yang Lei, et al., 2019",66.15,4.13,0.3360455655004069,0.45,9.93,0.12,0.13,100.521784,6.02,,11.43,0.81,60.93,5.836508413148835,4.882862406519479,3.73401642996383,4.1211039354758,10.575609311877267,3.24809408428196,15.845618166862955,7.998435920641584,10.895828619568173,6.765004479808705,0.6750685502657796
14.57,1058.56,14.9,0.65,11.19,6.286516853932584,,9.38,3.87,2.0,1.21,0.86,0.7738280000000001,2.0,0.53,0.79,5.63,,5.7,3.202247191011236,original,15.72,0.0,poor,0.23,0.37,0.01,2.37,5.72,4.94,0.15,1.24,,,,,,206.87,22.0543710021322,1.03678644815316,,74.2,1.62,9.97,,"Yang Lei, et al., 2019",199.53,9.97,1.7430069930069931,0.49,2.72,0.13,0.3,99.713828,1.32,,22.78,1.78,13.36,5.921401517613733,5.126406960889038,3.61888525133221,3.9905574497005056,10.971886463269518,3.810933397915977,15.355489095128682,7.724910874384413,11.0766094927915,6.8586881486933065,0.8565424230018546
14.3,122.38,2.74,0.78,10.06,8.048,,10.56,2.29,1.13,0.41,0.54,0.485892,1.42,1.63,0.45,4.86,,4.81,3.848,original,10.64,0.0,poor,0.17,0.13,0.01,3.25,4.84,4.24,0.15,1.11,,,,,,182.63,17.294507575757574,2.1018529174818736,,75.81,1.45,4.75,,"Yang Lei, et al., 2019",86.89,4.75,0.981404958677686,0.33,2.01,0.06,0.18,100.37589200000002,2.44,,13.0,1.25,39.79,6.075017979222708,5.262043833395856,3.3168811487727634,3.648116985288988,10.844519237438288,2.788391803793328,15.355489095128682,8.040225789495876,11.076609492791505,7.089663181442704,0.2761207046684699
14.51,285.29,7.59,0.56,13.27,10.788617886178862,,12.65,1.94,1.03,0.6,0.65,0.58487,1.62,1.1,0.37,6.09,,6.61,5.373983739837398,original,36.5,0.0,poor,0.17,0.25,0.01,3.0,3.77,5.73,0.18,1.45,,,,,,292.57,23.12806324110672,2.807234695835732,,74.26,1.68,4.72,,"Yang Lei, et al., 2019",104.22,4.72,1.2519893899204244,0.31,3.25,0.07,0.18,100.16487,4.89,,10.79,1.23,31.46,5.981197680477947,4.899693562166921,3.3931738149067234,3.7346247373383616,10.987271220368957,3.3943452943302,15.355489095128682,7.877417225842187,11.225474420543186,6.966309242925867,0.324333875112238
14.31,468.66,7.32,1.12,6.04,7.947368421052632,,14.55,1.79,0.76,0.32,0.47,0.422906,1.08,1.13,0.31,7.58,,2.66,3.5,original,22.37,0.0,poor,0.09,0.1,0.01,1.93,9.45,2.84,0.17,0.71,,,,,,361.24,24.82749140893471,1.4262476310802277,,73.65,1.1,2.0,,"Yang Lei, et al., 2019",253.28,2.0,0.2116402116402116,0.26,1.48,0.05,0.12,99.812906,2.43,,8.87,0.76,21.15,6.089357401588572,5.583456068045309,3.1849133617305765,3.4984795800382043,11.19331418530923,2.482180116729685,15.355489095128682,7.446733573449071,11.17880477107162,7.08908872169959,0.1145878925742103
13.37,445.08,2.55,0.6,11.0,10.679611650485436,,10.27,2.63,1.25,0.69,0.63,0.566874,2.1,0.78,0.49,7.04,,4.89,4.74757281553398,original,17.99,0.0,poor,0.14,0.2,0.01,2.69,5.35,5.4,0.23,1.27,,,,,,294.04,28.63096397273613,3.083149837475097,,74.61,1.93,3.94,,"Yang Lei, et al., 2019",95.37,3.94,0.7364485981308412,0.42,1.5,0.09,0.18,100.03687400000004,0.66,,14.65,1.03,21.98,5.896788292405335,4.911369711913115,3.352441096581369,3.688438176090132,11.042049580935004,3.1337476698620765,15.355489095128686,7.692635963596627,11.42561606943572,6.950457525987909,0.5656183835729686
14.36,134.34,13.21,0.77,10.26,8.55,,14.26,2.4,1.18,0.48,0.63,0.566874,1.54,1.31,0.45,4.47,,4.72,3.933333333333333,original,10.5,0.0,poor,0.17,0.17,0.01,3.09,4.34,4.25,0.16,1.09,,,,,,162.61,11.403225806451614,1.6125545418484728,,75.02,1.43,4.43,,"Yang Lei, et al., 2019",100.84,4.43,1.0207373271889402,0.35,2.05,0.06,0.18,99.306874,2.06,,14.04,1.2,30.32,6.026910956406787,5.262971016206246,3.422156336620444,3.767487827976374,10.753445520772557,3.049485838677493,15.355489095128682,7.999345074907085,11.12930497463846,7.036266281496364,0.2286140922809546
14.7,285.0,16.0,0.74,22.0,21.153846153846157,,29.4,2.7,1.2,0.65,0.96,0.863808,2.18,1.4,0.38,4.47,,11.4,10.961538461538462,original,0.0,0.0,poor,0.13,0.11,0.04,3.74,9.6,9.9,0.19,2.51,,,,,,250.3,8.513605442176871,2.523185483870968,,73.76,2.22,14.0,,"Yang Lei, et al., 2019",99.2,14.0,1.4583333333333337,0.38,4.7,0.1,0.16,99.673808,1.9,,13.8,1.04,44.2,5.826019963464947,4.907360177265666,3.619497290093351,3.991251436423953,10.303647913439786,2.382705999989842,16.33574723859723,7.8216924847412574,10.70366781884374,6.789339385859815,0.5116425625179964
14.19,214.0,10.0,0.66,14.7,20.416666666666668,,27.2,2.13,0.84,0.47,0.94,0.845812,1.72,1.7,0.31,4.3,,7.4,10.27777777777778,original,0.0,0.0,poor,0.11,0.19,0.03,3.44,8.8,6.1,0.16,1.71,,,,,,219.1,8.055147058823529,3.15251798561151,,74.86,1.71,14.0,,"Yang Lei, et al., 2019",69.5,14.0,1.5909090909090908,0.28,3.4,0.09,0.13,99.705812,1.6,,10.7,0.72,32.7,5.812749285545087,4.909161837489733,3.619781621945647,3.991573838440089,10.402724733271157,2.996153232295925,16.132325294340774,7.858330269636122,10.680798385907112,6.832458263902461,0.43284823914282
14.7,304.0,12.0,0.62,22.3,20.272727272727277,,24.1,2.23,1.02,0.66,1.08,0.971784,2.22,1.4,0.37,4.55,,10.8,9.818181818181818,original,0.0,0.0,poor,0.14,0.21,0.04,3.82,8.0,7.6,0.19,2.44,,,,,,255.2,10.58921161825726,2.5167652859960548,,73.51,2.39,13.0,,"Yang Lei, et al., 2019",101.4,13.0,1.625,0.38,4.9,0.1,0.15,99.791784,2.0,,14.1,1.1,38.6,5.747577962310571,4.738742477726042,3.656724241489248,4.033462831622223,10.31901018594923,3.0026644660286133,16.33574723859723,7.83665634565787,10.703667818843742,6.721317447708883,0.4406891027997165
15.13,68.0,6.42,0.52,9.29,11.059523809523808,,9.85,1.8,0.84,0.17,1.04,0.935792,1.15,0.86,0.33,3.19,,4.41,5.25,original,47.43,0.0,poor,0.11,0.22,0.02,4.28,15.85,3.81,0.17,1.0,,,,,,224.47,22.788832487309644,5.907105263157895,,74.59,1.21,26.43,,"Yang Lei, et al., 2019",38.0,3.35,0.2113564668769716,0.26,2.01,0.1,0.13,100.195792,1.51,,9.33,0.84,21.72,5.906758181979123,4.769108802841503,3.764082484502331,4.155195636853133,10.243681525933066,3.234240974791381,15.845618166862955,8.197622446863376,10.895828619568173,6.841625196712612,0.5571827631813575
14.22,96.54,30.13,0.7,6.48,8.0,,23.48,1.68,0.81,0.3,0.71,0.638858,0.92,0.78,0.32,3.78,,3.43,4.234567901234568,original,30.41,0.0,poor,0.11,0.18,0.03,3.86,8.13,2.83,0.16,0.72,,,,,,207.68,8.844974446337309,3.3502177770608164,,75.87,0.9,14.93,,"Yang Lei, et al., 2019",61.99,1.89,0.2324723247232472,0.23,1.4,0.05,0.13,100.198858,1.71,,8.69,0.81,19.3,5.874852121414581,4.965376027844375,3.389337606227622,3.730274885563111,10.291101841634738,2.9391306566574973,16.132325294340777,7.990185353508187,10.680798385907114,6.945891153417242,-0.07342387696366
14.49,317.46,7.3,0.68,27.21,17.66883116883117,,28.36,3.77,1.74,0.61,1.28,1.151744,3.13,2.35,0.69,4.5,,14.07,9.136363636363637,original,115.61,0.0,poor,0.21,0.28,0.03,3.54,10.38,12.79,0.18,3.22,,,,,,266.54,9.398448519040905,2.966499721758487,,74.89,3.29,17.85,,"Yang Lei, et al., 2019",89.85,2.02,0.1946050096339113,0.6,6.92,0.13,0.24,101.151744,2.72,,19.76,1.54,67.84,5.703260825208546,4.901377631935135,3.802642878215369,4.198919013519461,10.408095270466887,3.3209370271369205,16.132325294340777,7.847457526235448,10.77696783181184,6.692218795579034,0.6644763778050544
14.64,169.9,115.28,0.34,4.8,10.43478260869565,,64.63,0.91,0.41,0.28,0.52,0.467896,0.64,0.75,0.16,7.24,,2.26,4.913043478260869,original,67.75,0.0,poor,0.06,0.12,0.03,2.88,8.05,2.18,0.24,0.56,,,,,,644.95,9.979111867553767,15.319477434679335,,73.84,0.69,20.44,,"Yang Lei, et al., 2019",42.1,3.08,0.3826086956521738,0.14,0.9,0.04,0.07,100.357896,1.46,,4.08,0.46,13.56,6.00660941986254,4.166950083397097,3.175445029284512,3.487743500188446,10.736881629225874,2.557516661922486,16.132325294340774,7.492242114617982,11.01185926036292,7.022806829834767,-0.194757413823561
15.15,149.26,155.26,0.51,7.15,9.533333333333331,,67.58,1.53,0.68,0.29,0.54,0.485892,1.07,0.89,0.26,6.45,,3.2,4.266666666666667,original,70.7,0.0,poor,0.09,0.13,0.03,3.44,8.67,3.33,0.31,0.84,,,,,,593.37,8.780260432080498,13.346153846153848,,73.2,1.14,20.76,,"Yang Lei, et al., 2019",44.46,3.77,0.4348327566320646,0.24,1.09,0.04,0.11,100.28589200000002,1.33,,8.09,0.75,17.04,5.946433938971785,4.479015387506832,3.111876248015326,3.415663277451705,10.562938521358044,2.519977382205365,16.132325294340777,7.619772318561124,11.220827985291242,6.934979270580706,-0.2818376260612581
15.23,127.78,10.45,0.67,18.14,24.186666666666667,,23.28,2.46,0.91,0.31,0.49,0.440902,2.26,1.65,0.4,4.14,,9.43,12.573333333333332,original,54.66,0.0,poor,0.09,0.11,0.02,4.55,7.29,8.44,0.18,2.14,,,,,,386.14,16.58676975945017,8.191344929995758,,74.21,2.57,35.66,,"Yang Lei, et al., 2019",47.14,2.89,0.3964334705075445,0.42,5.38,0.05,0.12,100.090902,2.73,,11.45,0.75,37.4,6.078060947492452,4.93127794917792,3.150395889320723,3.4593404452312027,10.452932373573876,2.494921240305493,15.845618166862955,8.181268652582581,10.942498269039742,7.032780619006046,0.0449609717160391
14.49,27.07,8.5,0.49,6.31,7.790123456790122,,12.39,1.72,0.75,0.08,0.97,0.872806,1.21,1.58,0.29,4.53,,2.84,3.5061728395061724,original,18.57,0.0,poor,0.11,0.09,0.03,4.2,13.46,2.85,0.22,0.76,,,,,,340.12,27.451170298627925,22.62940785096474,,74.36,1.25,20.35,,"Yang Lei, et al., 2019",15.03,3.65,0.2711738484398217,0.28,1.71,0.03,0.12,100.282806,2.74,,9.19,0.81,26.35,5.876030059976417,4.533178432537941,3.701663233988716,4.084418859475105,10.355920973236014,2.2623442604214863,16.132325294340777,7.954009732874208,10.940814768549076,6.955706709975957,-0.5773455076839226
14.54,218.42,4.6,0.85,7.37,7.225490196078431,,6.59,2.44,1.14,0.55,0.99,0.890802,1.5,0.26,0.46,6.4,,3.4,3.333333333333333,original,39.19,0.0,poor,0.12,0.25,0.02,2.54,4.37,4.37,0.22,1.0,,,,,,320.25,48.59635811836115,4.668367346938776,,74.06,1.44,6.79,,"Yang Lei, et al., 2019",68.6,0.54,0.1235697940503432,0.33,0.44,0.08,0.16,100.840802,2.52,,13.76,1.02,5.18,5.768566588466204,5.138770487848446,3.599508624758136,3.968586420345206,10.772246306886151,3.2100578496748646,15.845618166862955,7.517575612928447,11.10634520577698,6.774732717224668,0.257349716516408
14.35,201.46,2.88,0.93,9.14,5.0497237569060776,,6.16,2.1,1.26,0.46,1.21,1.088758,1.31,1.04,0.43,6.37,,4.11,2.270718232044199,original,24.53,0.0,poor,0.25,0.14,0.05,2.78,5.99,4.61,0.21,1.13,,,,,,324.65,52.70292207792208,6.05803321515208,,74.09,1.46,7.35,,"Yang Lei, et al., 2019",53.59,0.49,0.0818030050083472,0.29,1.2,0.06,0.24,101.278758,12.25,,12.7,1.81,20.87,5.664716131144318,5.046457718931613,3.710195123328083,4.094093112648886,10.517096089952124,2.511955817692336,16.493533556909558,7.404894600132774,10.69428764721088,6.725856966163193,-0.0983392515534867
13.6,324.65,3.7,0.97,13.79,13.009433962264149,,5.74,2.49,1.12,0.64,1.03,0.926794,1.81,0.36,0.48,6.1,,6.85,6.462264150943396,original,28.33,0.0,poor,0.13,0.18,0.02,2.47,4.0,6.89,0.16,1.7,,,,,,285.07,49.66376306620209,3.5884944612286,,75.61,1.92,5.1,,"Yang Lei, et al., 2019",79.44,0.62,0.155,0.37,4.45,0.08,0.16,101.146794,28.62,,13.49,1.06,9.57,5.759093652135326,5.331332849268232,3.701817217017125,4.084593459817657,10.822598777147777,2.9464035356595546,15.845618166862955,7.574523619721029,10.84632882313502,6.844913111570745,0.3125045361803501
13.89,892.48,2.87,0.95,15.94,6.641666666666667,,5.67,3.57,2.31,1.01,1.58,1.4216840000000002,2.01,1.09,0.81,6.6,,8.33,3.4708333333333337,original,31.64,0.0,poor,0.33,0.45,0.02,2.31,6.94,7.36,0.19,1.83,,,,,,246.99,43.56084656084656,1.8586048611633683,,72.41,1.88,4.42,,"Yang Lei, et al., 2019",132.89,0.92,0.132564841498559,0.45,5.17,0.19,0.35,100.011684,2.15,,23.67,2.4,34.77,5.575159248461611,5.278782349157583,3.927613519512553,4.34062240125801,10.841216122652552,3.769599250122381,15.845618166862955,7.45858044526882,10.986643970347188,6.557978163911927,0.9507548502658236
14.87,320.3,5.81,1.62,24.58,39.01587301587301,,5.94,1.52,0.68,0.64,1.31,1.178738,1.89,1.48,0.28,4.81,,12.56,19.936507936507937,original,39.15,0.0,poor,0.09,0.27,0.02,3.57,5.25,10.74,0.08,2.94,,,,,,265.71,44.732323232323225,2.596091841719589,,72.67,2.22,3.71,,"Yang Lei, et al., 2019",102.35,0.66,0.1257142857142857,0.3,9.3,0.12,0.1,100.518738,3.05,,8.91,0.63,58.87,5.755571717807142,5.902209137503886,3.858243296942191,4.261963962408989,10.816932696066583,3.329430234289804,15.845618166862955,8.11210312813032,10.280376520128131,6.691037538155947,0.6107933431921796
15.25,579.38,4.41,0.72,11.66,6.739884393063584,,3.44,2.7,1.54,0.83,0.7,0.62986,1.44,0.82,0.56,7.39,,5.79,3.346820809248555,original,9.34,0.0,poor,0.23,0.14,0.01,2.48,2.91,4.95,0.14,1.25,,,,,,250.52,72.82558139534883,2.015284369720859,,73.03,1.37,6.95,,"Yang Lei, et al., 2019",124.31,0.54,0.1855670103092783,0.34,2.49,0.06,0.25,100.54986,1.49,,16.54,1.73,25.22,6.073551952279165,5.17442401179317,3.522273644042349,3.881010183992845,11.22737774159834,2.8570553365449456,15.355489095128682,7.720091924017293,11.020277049114023,6.996699929481675,0.2134679522836707
14.55,474.01,3.64,0.73,6.29,7.578313253012048,,6.0,1.74,0.91,0.87,0.65,0.58487,1.01,0.25,0.35,7.4,,3.27,3.9397590361445785,original,21.29,0.0,poor,0.11,0.06,0.01,2.68,1.02,3.25,0.14,0.77,,,,,,344.85,57.475,3.749184605348989,,73.19,1.0,4.24,,"Yang Lei, et al., 2019",91.98,0.38,0.3725490196078431,0.23,0.79,0.03,0.14,100.02487,1.43,,10.3,0.83,5.95,6.124139266194076,5.172608514366975,3.550067446413941,3.9125253935917472,11.228548837657508,2.058305436657242,15.355489095128682,7.789159741999923,11.02027704911402,7.141795309176001,-0.3568622202385474
13.62,367.55,4.96,1.07,7.97,4.502824858757062,,4.56,3.53,1.85,0.73,0.9,0.8098200000000001,2.04,1.41,0.71,6.23,,3.54,2.0,original,23.09,0.0,poor,0.23,0.12,0.03,2.8,2.13,5.21,0.27,1.1,,,,,,280.8,61.57894736842106,3.7133033588997617,,74.44,1.92,5.22,,"Yang Lei, et al., 2019",75.62,0.48,0.2253521126760563,0.48,0.42,0.05,0.27,100.33982,2.18,,21.59,1.77,28.46,5.707992233857208,5.224597643235394,3.500021899023477,3.855779076754064,10.572764718230308,2.389968592115599,16.132325294340777,7.474304003895918,11.108028706267646,6.827415838153603,-0.1832504340026322
15.38,96.0,6.0,0.4,13.2,22.0,,,1.3,0.6,0.2,0.77,0.6928460000000001,1.4,,,4.12,,4.2,7.000000000000001,original,208.0,0.0,poor,0.1,0.07,0.02,4.7,15.0,3.5,0.26,,,,,,,492.0,,20.5,,73.05,1.3,29.0,12.083333333333334,"Scaillet B. et al., 1990",24.0,,,,2.5,0.05,,99.512846,19.7,2.4,9.5,0.6,26.0,6.052416750336795,4.388232347525885,3.5907321090673645,3.958634786961448,10.34258553736033,2.09505722333894,15.845618166862955,8.12913672837838,11.242744294734464,6.987991073627171,0.012420229174193
15.06,78.0,,0.47,13.7,22.83333333333333,,,1.4,0.7,0.01,0.83,0.746834,1.2,,,4.35,,5.2,8.666666666666668,original,242.0,0.0,poor,0.1,0.12,0.02,4.6,,3.9,0.19,,,,,,,475.0,,13.571428571428571,,73.42,1.4,34.0,10.625,"Scaillet B. et al., 1990",35.0,,,,3.3,0.08,,99.886834,21.1,3.2,10.9,0.6,,5.972440048439683,4.586723683225021,3.603203438059438,3.972775944832088,10.480175497767297,2.612521521819625,15.845618166862955,8.167890035070293,10.986643970347185,6.904181631022668,0.4082567158255519
15.36,267.0,5.0,0.75,23.0,28.75,,,2.8,1.1,0.6,0.94,0.845812,2.5,,,5.09,,10.3,12.875,original,116.0,0.0,poor,0.1,0.2,,3.72,9.0,8.9,0.41,,,,,,,304.0,,3.8,,71.59,2.7,18.0,5.142857142857143,"Scaillet B. et al., 1990",80.0,,,,5.7,0.12,,99.025812,26.4,3.5,17.7,0.8,52.0,8.148680716320087,8.974326112193443,6.147397061294731,6.857620350950779,16.863146738560836,6.360981773394131,4.710277376051324e-16,12.781685928027525,20.763110420714597,8.62452763739997,2.7445296994029174
15.76,213.0,4.0,0.7,19.4,27.714285714285715,,,2.2,0.9,0.4,0.9,0.8098200000000001,1.9,,,4.89,,8.9,12.714285714285715,original,85.0,0.0,poor,0.1,0.17,,3.97,9.0,6.6,0.29,,,,,,,317.0,,4.803030303030303,,72.42,2.2,15.0,5.0,"Scaillet B. et al., 1990",66.0,,,,4.3,0.1,,100.00982,22.5,3.0,15.0,0.7,43.0,8.240510790110331,8.970009141907791,6.176675448637342,6.89081892167831,16.92839299303074,6.270744963230761,-8.635508522760769e-16,12.92625475955575,20.48037705737796,8.704882990222798,2.629244386496219
15.05,131.0,,0.59,16.1,26.833333333333336,,,1.7,0.6,0.6,0.78,0.701844,1.6,,,4.48,,6.3,10.5,original,324.0,1.0,moderate,0.1,0.12,0.01,4.37,,5.3,0.19,,,,,,,401.0,,8.911111111111111,,73.45,1.8,31.0,,"Scaillet B. et al., 1990",45.0,,,,5.7,0.07,,99.811844,28.6,,11.4,0.6,,6.036306347582174,4.924840574564123,3.60941194916862,3.9798157347207472,10.705771877828386,2.6877603647415964,15.355489095128682,8.270419744877268,11.269620121850627,6.969509179322316,0.339342089228929
14.48,83.0,6.0,0.42,13.3,26.6,,,1.2,0.6,0.4,0.4,0.35992,1.2,,,3.71,,3.4,6.8,original,181.0,0.0,poor,0.1,0.05,,4.94,12.0,3.1,0.3,,,,,,,342.0,,12.666666666666666,,73.92,1.2,19.0,4.634146341463415,"Scaillet B. et al., 1990",27.0,,,,2.5,0.02,,98.59991999999998,18.9,4.1,8.4,0.5,22.0,8.51644701188652,8.508010919365153,5.714905161168614,6.367220631615001,16.679444512850637,5.2202219375296615,3.14018491736755e-16,13.175946591921964,20.508057558409305,9.166169272179117,1.4250639181113716
