SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W,RowID_unlabelled,Pred_Class,Pred_Label,Conf_Max,Prob_poor,Prob_moderate,Prob_enriched
72.91,0.06,15.14,0.85,0.76483,0.11,0.78,3.9,4.56,0.08,0.01,0.73,,315.0,11.9,,0.5,5.5,13.0,,149.0,88.3,6.5,58.0,2.4,7.28,3.33,10.1,21.4,2.42,8.4,2.69,0.53,2.58,0.31,1.48,0.24,0.57,0.07,0.41,0.06,"Gao Peng, et al., 2021b",,,99.89483,4.7637413821458905,-2.2308908018747746,3.3635808272570253,0.7060457588644918,0.6877079185074261,-1.300449765477605,0.6070598255304273,2.542899696830265,3.46340228395345,-0.0537158231327061,-3.0338129652418724,3.567383918459796,0.0909090909090909,26.47058823529412,24.634146341463417,52.19512195121951,,58,0,poor,0.9622573,0.9622573,0.020989133,0.01675352
72.1,0.07,15.52,1.02,0.917796,0.12,0.82,4.04,4.8,0.1,0.02,0.58,,336.0,12.35,,1.2,7.0,13.0,,205.0,89.8,8.4,52.0,2.2,10.5,11.75,13.5,29.4,3.26,11.6,3.37,0.56,3.25,0.43,2.0,0.29,0.64,0.08,0.44,0.07,"Gao Peng, et al., 2021b",,,100.10779599999996,4.626539471050519,-2.2077963279580053,3.2527538266027487,0.7492256310851797,0.736669291452921,-1.3468608019827335,0.5116130296188021,2.409519350992823,3.309713253648153,-0.0605922133601724,-2.38103771564462,3.741648106904232,0.1714285714285714,27.206477732793523,30.681818181818183,66.81818181818181,,59,0,poor,0.96053493,0.96053493,0.02231635,0.017148709
72.89,0.1,15.52,0.4,0.35992,0.15,0.73,3.79,5.54,0.09,0.01,0.63,,353.0,11.15,,0.7,6.0,11.0,,290.0,109.5,6.7,37.0,1.4,9.73,19.45,13.9,28.8,3.18,11.4,3.14,0.7,2.72,0.32,1.51,0.22,0.5,0.06,0.32,0.04,"Gao Peng, et al., 2021b",,,100.20992,4.814962485555344,-1.6387347212268415,3.5059067015910124,0.039382206532255,-0.0682174961877134,-1.0241450381934236,0.5216577208722221,2.480385422418517,3.6405210232300313,0.1025986857145827,-2.929638660400924,3.223744292237443,0.1166666666666666,31.659192825112108,43.4375,90.0,,60,0,poor,0.901296,0.901296,0.053159427,0.0455446
72.53,0.09,15.43,1.02,0.917796,0.14,0.85,3.73,4.9,0.11,0.01,0.72,,344.0,9.74,,0.4,5.6,14.0,,250.0,101.5,8.1,48.0,1.7,10.2,5.48,15.1,32.4,3.56,12.9,3.51,0.67,3.34,0.41,1.88,0.28,0.58,0.07,0.35,0.04,"Gao Peng, et al., 2021b",,,100.447796,4.632689484090896,-1.943714983643585,3.273667627798041,0.7787766103972548,0.7701769524207056,-1.141667723749443,0.6248986887592967,2.4188322994883507,3.4377325218925563,0.2119316596895981,-3.0240596136270077,3.3891625615763545,0.0714285714285714,35.318275154004105,43.142857142857146,92.57142857142856,,61,0,poor,0.91211426,0.91211426,0.047591485,0.040294312
71.85,0.1,15.57,1.16,1.043768,0.16,0.9,3.96,4.57,0.1,0.01,0.76,,345.0,11.55,,0.7,6.9,15.0,,228.0,100.0,8.8,56.0,2.2,12.85,6.15,17.9,37.8,4.32,15.3,4.26,0.67,3.8,0.47,2.13,0.31,0.68,0.08,0.41,0.05,"Gao Peng, et al., 2021b",,,100.183768,4.579177624852392,-1.8819518279205192,3.2404105313164644,0.8684331546968597,0.8718379179747917,-1.018972009471538,0.6864118091734436,2.4971635775872536,3.3892573151135323,0.1120383730980382,-3.062290912427134,3.45,0.1014492753623188,29.87012987012987,43.65853658536585,92.1951219512195,,62,0,poor,0.9629237,0.9629237,0.020206384,0.0168699
72.18,0.1,15.48,1.06,0.953788,0.15,0.85,3.78,4.87,0.11,0.01,0.82,,360.0,9.42,,0.7,6.3,13.0,,241.0,113.0,9.3,46.0,1.8,11.65,6.45,17.1,35.3,4.03,15.2,4.21,0.69,3.81,0.49,2.12,0.32,0.67,0.08,0.4,0.05,"Gao Peng, et al., 2021b",,,100.363788,4.593960795247683,-1.8705637238324304,3.246889855512194,0.7862063531865906,0.7786014888746025,-1.0989674205591295,0.5998444648056689,2.403034757321941,3.3948709234724586,0.1588376924127942,-3.116021062525832,3.185840707964602,0.1111111111111111,38.21656050955414,42.75,88.24999999999999,,63,0,poor,0.96472454,0.96472454,0.018029056,0.01724636
72.27,0.1,15.5,1.09,0.9807820000000002,0.16,0.89,3.98,4.48,0.1,0.01,0.86,,347.0,10.1,,0.8,7.1,13.0,,211.0,107.5,9.3,51.0,2.0,11.55,5.51,16.4,34.1,3.9,14.3,3.95,0.58,3.43,0.45,2.01,0.3,0.63,0.08,0.38,0.05,"Gao Peng, et al., 2021b",,,100.420782,4.587491200236701,-1.8789577371660284,3.238970922283632,0.8055849791868062,0.800574785366045,-1.0340302096775378,0.6563549688529703,2.478476171343555,3.336347657208608,0.061573186896963,-3.149699178940819,3.227906976744186,0.1126760563380281,34.35643564356436,43.1578947368421,89.73684210526316,,64,0,poor,0.91473895,0.91473895,0.047624484,0.037636593
72.69,0.09,15.1,0.21,0.188958,0.16,0.93,3.54,4.94,0.14,0.01,0.96,,328.0,10.0,,0.3,4.8,10.0,,256.0,146.0,8.6,39.0,1.5,8.8,3.9,12.2,26.0,3.04,11.5,3.61,0.73,3.5,0.42,1.89,0.3,0.71,0.09,0.5,0.07,"Gao Peng, et al., 2021b",,,98.958958,4.850163515154495,-1.7077952257331217,3.5116983883948616,-0.6084873456093408,-0.8028325177494793,-1.1067107055959509,0.6185174351395119,2.251999204765909,3.292109267420312,0.2913939402545449,-3.227481557883461,2.246575342465753,0.0625,32.8,24.4,52.0,,65,0,poor,0.9634358,0.9634358,0.019169822,0.017394317
72.32,0.09,15.46,0.99,0.890802,0.14,0.84,3.89,4.76,0.1,0.01,0.77,,358.0,9.24,,0.6,6.7,12.0,,212.0,105.5,9.4,46.0,1.8,10.8,10.0,15.0,31.4,3.59,13.2,3.76,0.6,3.47,0.44,1.94,0.31,0.7,0.08,0.39,0.05,"Gao Peng, et al., 2021b",,,100.260802,4.637290392295277,-1.935633864078724,3.284649086529699,0.7573302037892268,0.7458590131060713,-1.1375027758262908,0.6168627227822556,2.4691800778215987,3.4207608102671965,0.1067017181453623,-3.071534269947632,3.393364928909953,0.0895522388059701,38.74458874458875,38.46153846153846,80.51282051282051,,66,0,poor,0.96080863,0.96080863,0.021036915,0.018154468
71.37,0.13,15.96,0.55,0.49489,0.24,0.72,3.18,6.16,0.2,0.03,1.02,,449.0,20.9,,0.9,9.3,16.0,,207.0,101.5,12.0,48.0,2.0,12.85,3.56,17.4,36.5,4.23,16.1,5.19,0.67,4.73,0.62,2.77,0.41,0.89,0.11,0.57,0.07,"Gao Peng, et al., 2021b",,,100.05489,4.473351979641978,-1.715677886762935,3.173754906920545,-0.0238554978973657,-0.1399223130748783,-0.9432500300853316,0.0874009782326144,1.767755111121518,3.0456449282520937,0.1093613255351823,-2.493513439864639,4.4236453201970445,0.0967741935483871,21.48325358851675,30.526315789473685,64.03508771929825,,67,0,poor,0.9623019,0.9623019,0.020486025,0.017212044
71.55,0.07,15.86,1.011335852411647,0.91,0.15,0.94,4.17,4.96,0.24,0.02,,,365.7,32.09,,0.79,9.27,,,144.9,66.81,5.45,27.5,1.16,4.13,2.45,5.81,11.95,1.39,5.13,1.52,0.45,1.42,0.22,1.16,0.18,0.41,0.05,0.32,0.05,"Xie Jia-Jia, et al., 2018",,,99.88133585241162,6.749233044239479,0.1255292713677889,5.855185260527904,3.6267991692119135,3.999530989103028,2.67100398020359,5.170784240861656,7.998528945609592,10.526385122516094,11.177389697590824,15.845618166862955,5.473731477323754,0.0852211434735706,11.39607354315986,18.15625,37.34375,,70,0,poor,0.94087803,0.94087803,0.038377535,0.020744398
74.62,0.06,14.73,0.922427206045788,0.83,0.15,0.68,3.86,4.5,0.07,0.02,,,354.9,31.17,,0.78,9.09,,,144.1,66.02,6.1,26.96,1.15,3.25,2.68,4.62,9.43,1.11,4.07,1.26,0.43,1.35,0.21,1.19,0.2,0.47,0.06,0.39,0.06,"Xie Jia-Jia, et al., 2018",,,100.44242720604578,6.975946830618569,0.1681445620721867,5.986875138814933,3.754829768991147,4.144704043626863,2.938027154746925,5.132039349862654,8.226714453873598,10.79778554717528,10.171348594603687,15.845618166862955,5.375643744319903,0.0858085808580858,11.385948026948988,11.846153846153848,24.17948717948718,,71,0,poor,0.95823526,0.95823526,0.022313094,0.01945168
75.66,0.02,14.45,1.32,1.187736,0.01,0.65,6.4,1.04,0.02,0.21,,,228.0,13.2,,4.19,22.7,,,1.61,5.54,69.0,52.6,3.65,5.85,4.82,7.15,15.7,1.97,6.69,2.92,0.04,3.82,1.33,9.34,1.78,4.83,0.93,6.83,1.0,"Fan Jing-Jing, 2021",,,100.967736,7.251606004780653,-0.696636848436501,6.168632399675087,4.358514415855469,4.8292180918743695,0.4163142913883111,5.06540185550806,8.760859132511987,9.212040395955562,8.188526985138335,17.508291556317513,41.15523465703971,0.1845814977973568,17.272727272727273,1.0468521229868228,2.2986822840409955,,73,0,poor,0.9653791,0.9653791,0.017865682,0.016755156
72.66,0.03,15.54,1.48,1.331704,0.09,0.42,4.41,4.36,0.13,0.05,,,491.0,26.8,,0.62,1.15,,,22.3,9.26,6.37,28.6,2.11,3.02,6.24,4.041,9.24,1.08,2.6,1.06,0.05,1.02,0.23,1.16,0.18,0.45,0.08,0.57,0.08,"Fan Jing-Jing, 2021",,,100.501704,6.867755557900282,-0.6494352226519917,5.870074708675015,4.068932956617966,4.500863580972534,2.286859647985388,4.393321821093977,8.009615826571897,10.327202943188489,10.30271786687207,16.493533556909558,53.02375809935205,0.5391304347826087,18.32089552238806,7.089473684210527,16.210526315789476,,75,0,poor,0.95441353,0.95441353,0.028326085,0.017260404
74.37,0.01,15.07,0.45,0.40491,0.09,0.38,4.88,4.0,0.04,0.06,,,524.0,19.1,,0.86,9.57,,,31.9,11.9,15.7,32.0,2.65,4.28,2.46,3.34,8.55,0.85,2.12,1.21,0.07,1.74,0.47,2.76,0.46,1.15,0.18,1.26,0.17,"Fan Jing-Jing, 2021",,,99.75491,7.289687151157545,-1.36386358922479,6.20591087736948,3.214214756460704,3.5317042386910296,2.453711573445866,4.481107745921987,8.342251791216691,10.540187558766858,9.265917628389891,16.62245436607505,44.03361344537815,0.089864158829676,27.43455497382199,2.6507936507936507,6.785714285714287,,76,0,poor,0.9651634,0.9651634,0.017981611,0.016854899
73.76,0.05,15.52,0.93,0.8368140000000001,0.11,0.7,4.51,3.79,0.06,0.09,,,573.0,26.5,,3.61,18.2,,,37.4,15.9,14.5,41.6,3.13,7.75,5.57,7.52,16.2,2.0,7.23,2.78,0.16,2.65,0.52,2.65,0.45,1.21,0.2,1.4,0.21,"Fan Jing-Jing, 2021",,,100.356814,6.883123074439479,-0.1126014500152241,5.92375179658436,3.6375154438085575,4.011682102344651,2.4405898144760503,4.914975508206388,8.102457171736537,10.259388855275503,9.431448065617795,16.909161493552872,36.0377358490566,0.1983516483516483,21.62264150943396,5.371428571428572,11.571428571428571,,77,0,poor,0.959663,0.959663,0.02231911,0.01801794
73.8,0.07,14.86,0.722382751722605,0.65,0.14,1.08,4.26,4.05,0.06,0.08,0.64,,370.0,,,0.79,9.6,,,46.4,28.4,30.8,34.4,1.78,8.35,5.79,9.04,19.22,2.22,7.98,2.69,0.27,3.03,0.64,4.5,0.99,3.07,0.52,3.18,0.41,"Shi Qing-Shang, et al., 2021",,,100.4123827517226,4.600707800124038,-2.260535667947332,3.1486411452728613,0.3129859586683821,0.2420199977807223,-1.3788852498405797,0.6065562906720873,2.277163826452664,2.881433114846756,-1.0838198830614147,-1.4703872152028208,13.028169014084508,0.0822916666666666,,2.842767295597484,6.044025157232704,,78,0,poor,0.9531243,0.9531243,0.03022026,0.016655391
75.05,0.02,15.18,0.8112913980884641,0.73,0.07,0.85,5.71,1.7,0.02,0.14,0.77,,172.3,,,1.67,17.1,,,6.3,14.0,18.6,32.0,1.94,2.98,1.12,2.55,5.25,0.64,2.31,0.93,0.07,1.06,0.33,2.64,0.51,1.68,0.36,2.97,0.46,"Shi Qing-Shang, et al., 2021",,,101.05129139808844,4.865819981157808,-3.301644321739262,3.340638552146204,0.6281605723224193,0.5993944180476279,-1.8402816122273769,0.5575922813234898,2.812470058179632,2.231858714922382,-2.2847894778240936,-1.2054389362366202,12.30714285714286,0.0976608187134502,,0.8585858585858585,1.7676767676767675,,79,0,poor,0.95119786,0.95119786,0.02637029,0.022431817
72.93,0.05,14.89,1.044676594798844,0.94,0.21,1.19,3.77,4.11,0.19,0.04,0.61,,276.7,,,1.27,7.9,,,90.1,43.3,11.5,35.9,1.65,3.87,2.24,6.46,13.32,1.6,6.05,1.89,0.19,2.01,0.39,2.17,0.37,0.87,0.13,0.86,0.13,"Shi Qing-Shang, et al., 2021",,,99.97467659479884,4.484049896679415,-2.728785595452361,2.9877701534377525,0.5222730801486689,0.4793292875144658,-1.0653773688046355,0.6395887500252745,2.072562288826265,2.775372522854455,0.1599148288715044,-1.926568642490948,6.390300230946882,0.160759493670886,,7.511627906976744,15.488372093023257,,80,0,poor,0.9351917,0.9351917,0.0484256,0.01638266
72.75,0.07,15.12,0.6112469437652812,0.55,0.22,0.67,4.62,4.55,0.15,0.02,0.63,,474.7,,,3.97,13.3,,,140.6,50.4,12.2,33.5,1.35,4.06,12.67,6.29,12.63,1.46,5.39,1.81,0.36,2.07,0.42,2.33,0.38,0.84,0.12,0.66,0.08,"Shi Qing-Shang, et al., 2021",,,99.96124694376527,4.641860134896966,-2.2004262960144243,3.233378141031248,0.212139683647637,0.1276710702012432,-0.8422852527749622,0.2233372831019321,2.432312019754627,3.122471956807487,0.236709909466343,-2.439509588666651,9.418650793650794,0.2984962406015037,,9.53030303030303,19.13636363636364,,81,0,poor,0.93914664,0.93914664,0.042820487,0.018032866
73.99,0.05,14.3,0.5334518781951544,0.48,0.21,0.67,4.32,4.85,0.14,0.03,0.58,,338.0,,,2.49,13.5,,,165.7,53.6,13.0,39.1,1.49,4.5,9.46,7.16,14.28,1.63,6.18,1.84,0.33,1.96,0.38,2.28,0.39,1.05,0.16,1.06,0.15,"Shi Qing-Shang, et al., 2021",,,100.15345187819514,4.698125011440683,-2.509412234111869,3.187679241524788,0.0757979592500792,-0.0269259138320325,-0.9240062794879228,0.1776037841812411,2.301236128947278,3.104508827624273,0.0486057801902488,-2.0943305881668,6.3059701492537314,0.1844444444444444,,6.754716981132075,13.471698113207546,,82,0,poor,0.9285692,0.9285692,0.052499946,0.018930838
73.77,0.07,14.45,0.7890642364969993,0.71,0.09,0.81,3.99,4.93,0.05,0.01,0.37,,430.0,,,0.78,8.6,,,187.0,72.0,6.0,31.4,1.5,5.7,5.17,9.86,20.0,2.36,9.1,2.71,0.56,2.57,0.36,1.37,0.17,0.38,0.05,0.27,0.04,"Shi Qing-Shang, et al., 2021",,,100.03906423649698,4.884020914913769,-1.9497552685933368,3.4627297442409906,0.7874719525691386,0.7800365436855987,-1.3302380866409178,0.8329799996065134,2.8029068871274108,3.862811540682136,-0.1600505121244453,-2.5533045423387044,5.972222222222222,0.0906976744186046,,36.51851851851851,74.07407407407408,,83,0,poor,0.9587615,0.9587615,0.023030307,0.018208234
76.66,0.03,13.46,0.8446321404756613,0.76,0.13,0.77,4.93,1.89,0.05,0.02,0.35,,101.3,,,0.04,0.2,,,19.4,23.1,9.4,33.7,1.68,3.04,10.57,3.09,5.95,0.68,2.14,0.64,0.14,0.77,0.19,1.29,0.28,0.93,0.18,1.43,0.2,"Shi Qing-Shang, et al., 2021",,,99.89463214047564,4.970835714955755,-2.7836114503141527,3.359186262821343,0.8191656885777188,0.8159738623701283,-0.9650592288327108,0.8067657074067,3.063940064547735,2.8484464334349724,-0.4203403668926067,-2.0238816520233374,4.385281385281385,0.1999999999999999,,2.160839160839161,4.160839160839161,,84,0,poor,0.95669913,0.95669913,0.026445348,0.01685552
74.34,0.02,15.35,0.5890197821738165,0.53,0.09,0.72,5.58,2.52,0.11,0.02,0.81,,285.5,,,3.58,14.4,,,6.3,13.2,12.9,20.0,1.25,3.6,23.51,3.36,7.05,0.67,2.12,0.88,0.07,0.96,0.25,1.77,0.35,1.12,0.2,1.4,0.19,"Shi Qing-Shang, et al., 2021",,,100.6790197821738,4.888382852673714,-3.266958593852189,3.390724181856928,0.3327568075422813,0.264438033207427,-1.609784868492769,0.3731909356567821,2.746453881897742,2.62775076075288,-0.119129214766209,-2.6172157251140997,21.62878787878788,0.2486111111111111,,2.4,5.035714285714286,,85,0,poor,0.9590333,0.9590333,0.020791337,0.020175364
71.28,0.22,15.69,1.5447877306068014,1.39,0.54,1.41,3.8,3.7,0.09,0.02,0.87,,181.0,,,0.53,5.2,,,493.8,226.2,12.3,89.8,2.67,10.4,2.23,23.09,46.72,5.31,19.27,4.06,1.08,3.29,0.47,2.32,0.41,1.03,0.16,0.96,0.13,"Shi Qing-Shang, et al., 2021",,,100.5547877306068,4.26648500242384,-1.389194794195184,2.962159777836907,0.8530396626137813,0.8543833386059343,-0.0346888968968014,1.0103373032850114,2.3458370305054133,2.997668744757973,-0.312149151387473,-2.6677448431224398,0.8001768346595933,0.1019230769230769,,24.052083333333336,48.66666666666666,,86,0,poor,0.96439695,0.96439695,0.018832749,0.01677032
76.26,0.12,12.49,1.2669482107134915,1.14,0.17,0.5,2.12,6.2,0.09,0.05,0.32,,254.3,,,1.05,12.1,,,51.8,34.8,45.2,80.7,3.1,15.95,11.73,10.23,26.17,3.17,11.13,3.51,0.27,4.08,0.95,6.71,1.43,4.42,0.74,4.83,0.67,"Shi Qing-Shang, et al., 2021",,,100.72694821071347,4.642266445008846,-1.6840964106273129,3.0346235141021407,0.9656852122162812,0.9821113859829655,-0.9214142895485794,0.0915446835243416,1.727189715563912,3.468939822387255,-0.2779046789507801,-1.3126008968904943,7.307471264367817,0.0867768595041322,,2.1180124223602483,5.418219461697723,,87,0,poor,0.95558167,0.95558167,0.027586602,0.016831737
71.7,0.12,14.92,0.8112913980884641,0.73,0.19,1.55,3.23,5.46,0.13,0.01,0.95,,337.3,,,1.26,7.3,,,406.8,118.8,8.2,87.2,3.05,32.53,22.16,38.9,79.97,9.21,34.42,7.81,1.13,5.16,0.54,2.1,0.26,0.6,0.07,0.39,0.06,"Shi Qing-Shang, et al., 2021",,,99.80129139808848,4.524976986831376,-1.747913321274419,3.1514617996673384,0.4349786862377485,0.3803467487408644,-1.0146816692674892,1.0987365691086834,2.1665629501383425,3.403200017763864,0.2351599246413012,-3.220077230739459,2.839225589225589,0.1726027397260274,,99.74358974358974,205.05128205128204,,88,0,poor,0.9535386,0.9535386,0.026479896,0.019981531
72.8,0.09,15.18,1.0335630140031118,0.93,0.25,0.7,3.66,4.67,0.14,0.01,0.85,,366.9,,,1.82,15.4,,,186.8,51.8,15.2,73.8,2.88,7.95,4.41,10.98,22.17,2.62,9.67,3.14,0.37,3.06,0.58,3.0,0.47,1.06,0.14,0.84,0.11,"Shi Qing-Shang, et al., 2021",,,100.31356301400312,4.572197507193077,-2.0138776684063333,3.1788813706952626,0.704138854690139,0.6855456924134109,-0.6273837604727612,0.385561084555302,2.321596569134708,3.278564097909547,0.341076505913809,-3.141428829911239,7.083011583011583,0.1181818181818181,,13.071428571428571,26.392857142857142,,90,0,poor,0.92780745,0.92780745,0.053316783,0.018875703
73.43,0.09,14.81,0.9446543676372526,0.85,0.16,0.63,3.87,4.47,0.17,0.03,0.75,,324.4,,,4.13,12.9,,,234.8,74.1,16.4,41.7,1.47,3.69,2.7,7.96,17.05,1.78,7.11,1.94,0.49,2.18,0.44,2.77,0.49,1.35,0.2,1.23,0.18,"Shi Qing-Shang, et al., 2021",,,100.20465436763727,4.543594560130027,-2.0542478104171438,3.1082395601265334,0.5559274001000036,0.5174896994291376,-1.2063280712307267,0.0740113023462341,2.120200845111788,2.903599015001783,0.1021952782801139,-2.2760889235617467,4.377867746288799,0.3201550387596899,,6.471544715447155,13.86178861788618,,91,0,poor,0.93908983,0.93908983,0.043364804,0.017545344
73.03,0.14,14.21,1.3558568570793508,1.22,0.28,0.87,3.45,5.04,0.12,0.04,0.51,,354.0,,,1.5,12.6,,,274.0,107.0,15.8,64.9,2.42,14.2,20.2,19.2,39.6,4.76,18.0,4.52,0.49,3.97,0.62,3.1,0.51,1.2,0.17,1.03,0.15,"Shi Qing-Shang, et al., 2021",,,100.26585685707938,4.402196508465539,-1.740014653136313,2.946310997643315,0.8020416950262041,0.7965570787745941,-0.6699586649725044,0.449204297107074,2.09040486480978,3.1363693585385306,-0.1421956124921186,-1.7999624238739116,3.308411214953271,0.119047619047619,,18.640776699029125,38.44660194174757,,92,0,poor,0.9571228,0.9571228,0.02606847,0.016808748
70.8,0.33,15.66,2.3227383863080684,2.09,0.94,2.48,4.03,3.22,0.08,0.03,0.43,,245.0,,,1.23,12.1,,,615.0,262.0,11.7,80.6,2.54,13.0,4.94,26.4,52.4,6.17,23.6,4.91,0.96,3.97,0.51,2.51,0.39,1.05,0.13,0.82,0.12,"Shi Qing-Shang, et al., 2021",,,102.41273838630808,4.099773965861659,-1.1394756185751955,2.808819560251774,1.116231255588333,1.15281455382319,0.468094317470179,1.6165851772881927,2.52271864489904,2.997718267043032,-0.2861531970350631,-1.882733907994452,0.9351145038167938,0.1016528925619834,,32.19512195121951,63.90243902439025,,93,0,poor,0.96449906,0.96449906,0.018255306,0.017245686
72.09,0.2,15.11,1.333629695487886,1.2,0.32,0.78,3.42,5.2,0.07,0.03,0.88,,334.7,,,1.2,8.6,,,415.3,103.8,9.4,73.5,2.62,14.44,4.84,23.76,48.01,5.74,21.76,5.14,0.75,3.84,0.48,2.28,0.33,0.7,0.1,0.64,0.09,"Shi Qing-Shang, et al., 2021",,,100.63362969548788,4.376675375318545,-1.380300521916688,3.0327542332735904,0.8160201723855218,0.8124071822603511,-0.4895724668494156,0.3967419823836187,2.138475882823248,3.244600889710861,-0.6875427055767687,-2.3891190239616216,3.224470134874759,0.1395348837209302,,37.125,75.015625,,94,0,poor,0.9615718,0.9615718,0.021462616,0.016965654
73.61,0.25,14.62,1.67815070015559,1.51,0.54,1.34,3.45,3.46,0.11,0.03,0.77,,192.7,,,0.95,7.4,,,419.3,216.7,12.1,88.1,2.86,10.26,2.17,23.01,46.2,5.34,19.96,4.01,0.91,3.3,0.45,2.26,0.41,1.09,0.16,0.95,0.14,"Shi Qing-Shang, et al., 2021",,,101.36815070015558,4.2544372719824,-1.30205469505551,2.849294739372431,0.8895993666512827,0.8958381464156572,-0.0762616063463135,0.9053676457900016,2.1661742861188262,2.7998610951449563,-0.2639844346481467,-2.2946980707355387,0.889247808029534,0.1283783783783783,,24.22105263157895,48.631578947368425,,95,0,poor,0.96448255,0.96448255,0.018745674,0.016771808
71.67,0.23,15.41,1.6448099577683928,1.48,0.6,1.59,3.53,3.74,0.07,0.03,0.6,,214.0,,,0.83,8.8,,,442.7,189.4,13.3,57.5,1.84,7.39,1.61,15.32,30.6,3.58,13.05,2.92,0.75,2.62,0.41,2.39,0.39,1.17,0.2,1.23,0.17,"Shi Qing-Shang, et al., 2021",,,100.59480995776838,4.26326091555146,-1.3518279932138255,2.9376331011951846,0.9112612837670926,0.9204004516767982,0.0875783098309205,1.1712006505679295,2.326125487921153,3.06974262701448,-0.5311867733323091,-2.1183026052494203,1.1298838437170011,0.0943181818181818,,12.455284552845528,24.87804878048781,,96,0,poor,0.96275705,0.96275705,0.02047959,0.016763402
72.38,0.11,14.94,0.89,0.800822,0.13,1.01,4.24,5.37,0.13,0.02,,,318.9,15.2,,2.5,9.8,10.6,,180.9,54.6,9.3,43.6,2.7,15.7,11.7,17.8,37.0,4.3,16.8,4.5,0.6,4.1,0.5,2.3,0.3,0.7,,0.5,,"Aikman A. B., et al., 2012",,,100.020822,6.79959053542555,0.6426426865390357,5.887450996793002,3.5906977011203898,3.9585957720168095,2.607215635015277,5.33074912317661,8.13275367510692,10.77215475367178,10.676791991727576,15.845618166862955,5.84065934065934,0.2551020408163265,20.980263157894736,35.6,74.0,,99,0,poor,0.92727333,0.92727333,0.05622096,0.016505733
73.47,0.08,14.8,0.91,0.818818,0.1,0.91,3.64,4.86,0.1,0.02,,,333.6,15.8,,2.0,11.6,12.6,,90.7,32.7,8.1,33.8,2.4,10.7,11.9,12.0,24.6,2.9,11.0,3.3,0.3,3.2,0.4,2.1,0.3,0.6,,0.4,,"Aikman A. B., et al., 2012",,,99.70881799999998,6.915282511664179,0.4197031115691405,5.966737449398188,3.7128999604472335,4.097160109657831,2.4598264246979884,5.329549295113858,8.077262380163713,10.761472576452752,10.462572466832253,15.845618166862955,10.20183486238532,0.1724137931034483,21.11392405063291,30.0,61.5,,100,0,poor,0.9265731,0.9265731,0.056206837,0.01722004
74.55,0.07,15.01,0.74,0.665852,0.09,0.75,4.07,3.95,0.1,0.02,,,227.9,8.7,,5.7,17.1,12.3,,54.9,35.1,15.4,49.4,3.6,6.7,18.5,8.2,16.4,1.9,7.3,2.4,0.3,3.1,0.5,3.1,0.5,1.2,0.1,0.8,0.1,"Aikman A. B., et al., 2012",,,100.01585199999998,7.009976221917848,0.3680808244757494,6.065272910310791,3.588783222662404,3.956424957492429,2.406880600178701,5.170491865075299,8.223492310738992,10.58192571377408,10.46257246683225,15.845618166862955,6.492877492877493,0.3333333333333333,26.195402298850578,10.249999999999998,20.5,,101,0,poor,0.94561195,0.94561195,0.03378173,0.020606302
67.95,0.22,17.0,1.67,1.502666,0.45,1.18,3.8,6.75,0.09,0.02,,,231.9,5.9,,1.2,8.7,4.0,,1002.6,157.3,30.2,112.0,4.4,35.9,11.2,47.7,95.7,10.8,41.8,10.0,1.8,10.0,1.3,6.9,1.1,2.5,0.3,1.9,0.3,"Aikman A. B., et al., 2012",,,100.632666,6.458008853900265,1.0616781389845769,5.756229201023697,3.9745149372841735,4.393803610212318,3.7711701000279967,5.518141975694925,8.065841884120353,11.076380404735543,10.376545966032856,15.845618166862955,1.4742530197075652,0.1379310344827586,39.30508474576271,25.10526315789474,50.36842105263158,,102,0,poor,0.9629369,0.9629369,0.020311272,0.016751856
74.74,0.18,13.26,1.48,1.331704,0.37,1.14,3.06,3.99,0.06,0.02,,,142.6,7.7,,1.5,7.1,10.8,,508.9,90.3,11.1,83.7,3.7,22.5,5.6,29.8,60.4,6.8,26.2,5.9,0.9,5.3,0.6,2.9,0.4,1.0,0.1,0.8,0.1,"Aikman A. B., et al., 2012",,,99.63170399999998,6.729257052234581,1.048458453414276,5.691238505857876,4.037278031635356,4.464970269854936,3.772376944513443,5.696219661037261,8.08034765489105,10.738114140051144,10.045485091577047,15.845618166862955,1.5791805094130675,0.2112676056338028,18.51948051948052,37.25,75.5,,103,0,poor,0.96415627,0.96415627,0.01884768,0.016995994
